t,s_q,s_a,p_q,p_a,U
4.431438127090301,88.60536993735184,1.4102066822553119,-16.616440880752016,0.5981918717070734,13.00058637867722
4.448160535117057,88.32805627413681,1.4201899741310526,-16.55013633983605,0.5958049082340987,13.641082995407729
4.464882943143812,88.05185819510588,1.4301331049761665,-16.483017748737723,0.593388638954559,14.294310707785497
4.481605351170568,87.77678927051515,1.4400355862614327,-16.415090218253177,0.5909432478571154,14.960051185456997
4.498327759197324,87.50286298488628,1.449896932544072,-16.34635889584206,0.5884689202503153,15.63808408244381
4.51505016722408,87.23009273640199,1.4597166614895065,-16.276828965278195,0.5859658427500162,16.32818709297444
4.5317725752508355,86.95849183630808,1.4694942938928872,-16.206505646298794,0.5834342032667579,17.03013600756409
4.548494983277592,86.68807350832168,1.4792293537003975,-16.13539419425219,0.5808741909930801,17.743704769329522
4.565217391304348,86.4188508880461,1.488921368030319,-16.0634998997441,0.5782859963907891,18.4686655305243
4.581939799331104,86.1508370223919,1.49856986719387,-15.990828088282512,0.575669811178172,19.204788709282468
4.598662207357859,85.8840448690047,1.508174384715809,-15.917384119921072,0.5730258283171602,19.951843046555393
4.615384615384615,85.61848729569934,1.5177344573548022,-15.84317338890114,0.5703542420004427,20.70959566322938
4.632107023411371,85.35417707990075,1.5272496251235512,-15.768201323292478,0.5676552476385309,21.477812117409744
4.648829431438127,85.09112690806566,1.5367194313096149,-15.692473384633999,0.5649290418468258,22.25625646193491
4.665551839464883,84.82934937273318,1.5461434225815842,-15.61599506770892,0.562175822437523,23.04469130926204
4.682274247491638,84.56885697450991,1.5555211489176217,-15.538771900037371,0.5593957884013473,23.84287788200261
4.698996655518394,84.30966212263027,1.564852163585289,-15.460809441449406,0.5565891398921807,24.650576067273022
4.7157190635451505,84.05177713308798,1.574136023208811,-15.382113283795745,0.5537560782166489,25.467544478584145
4.7324414715719065,83.79521422810491,1.583372287788202,-15.302689050581295,0.5508968058209287,26.29354051391728
4.749163879598662,83.53998553560602,1.5925605207181617,-15.222542396597516,0.5480115262775128,27.128320413877276
4.765886287625418,83.28610308870093,1.6017002888067455,-15.141679007553556,0.5451004442719303,27.97163931990828
4.782608695652174,83.03357882517162,1.6107911622938005,-15.060104599706273,0.5421637655894281,28.823251332560115
4.79933110367893,82.7824245869668,1.6198327148691742,-14.977824919489068,0.5392016971016089,29.682909569790752
4.816053511705685,82.53265211970246,1.6288245236906904,-14.894845743139632,0.5362144467530292,30.550366225292976
4.832775919732441,82.28427307216904,1.637766169401893,-14.811172876326541,0.533202223547758,31.42537262683085
4.849498327759197,82.0372989958452,1.6466572361495515,-14.726812153774837,0.5301652375358967,32.30767929457283
4.866220735785953,81.7917413444179,1.6554973116009346,-14.641769438890485,0.5271036998000601,33.19703599940965
4.882943143812708,81.54761147330923,1.6642859869608464,-14.556050623383824,0.5240178224418204,34.093191821242165
4.8996655518394645,81.30492063920981,1.6730228569884258,-14.469661626891957,0.5209078185681133,34.995895207227214
4.916387959866221,81.0636799996188,1.6817075200137022,-14.38260839660021,0.5177739022776104,35.904894029968034
4.933110367892977,80.82390061239062,1.690339577953917,-14.294896906862522,0.5146162886470538,36.81993564563626
4.949832775919732,80.58559343523224,1.6989186363316182,-14.20653315884021,0.5114351937182506,37.74076695223091
4.966555183946488,80.3487693243443,1.7074443043235843,-14.117523180436182,0.5082308344957056,38.667134451155135
4.983277591973244,80.11343903532101,1.7159161947284232,-14.027873025454653,0.5050034289163706,39.59878429997687
5.0,79.87961322262005,1.7243339239856572,-13.937588773253498,0.5017531958371292,40.53546237048024
